,id,전기요금(원),측정일시,요일,시간,분,전기요금(원)_보간,보간대상,전기요금(원)_보간_가중
678,32742,607.4066010097788,2024-12-08 01:45:00,6,1,45,544.3123233746569,True,540.8945977535132
679,32743,558.5904839855123,2024-12-08 02:00:00,6,2,0,612.8984728827334,True,554.5270142292374
680,32744,558.5902224328804,2024-12-08 02:15:00,6,2,15,572.5631792147133,True,575.8225323304831
681,32745,558.590342964648,2024-12-08 02:30:00,6,2,30,538.9063001090828,True,555.1501862594413
682,32746,558.5905260403144,2024-12-08 02:45:00,6,2,45,614.2608638761942,True,543.0143257850385
683,32747,554.765669039131,2024-12-08 03:00:00,6,3,0,552.1703170489567,True,555.0625975345815
684,32748,554.7656940265157,2024-12-08 03:15:00,6,3,15,565.8991813501468,True,578.4791480324911
685,32749,554.7658306347736,2024-12-08 03:30:00,6,3,30,615.6570662391216,True,565.3467896427596
686,32750,554.7660041252681,2024-12-08 03:45:00,6,3,45,577.4052991126264,True,609.776926020913
687,32751,555.1243588067471,2024-12-08 04:00:00,6,4,0,656.4547195232626,True,716.3611439857729
688,32752,555.124277126032,2024-12-08 04:15:00,6,4,15,646.5141909087401,True,650.2112924645976
689,32753,555.1242761723577,2024-12-08 04:30:00,6,4,30,562.3480459081381,True,572.4161634162057
690,32754,555.1243384890138,2024-12-08 04:45:00,6,4,45,617.5456529086981,True,576.6707614483327
691,32755,551.1764014008336,2024-12-08 05:00:00,6,5,0,545.4875003065426,True,506.6958844480753
692,32756,551.17603543204,2024-12-08 05:15:00,6,5,15,516.7940751107403,True,487.44850782629896
693,32757,551.1758235393904,2024-12-08 05:30:00,6,5,30,595.7663160441375,True,499.2122306293093
694,32758,551.175740012794,2024-12-08 05:45:00,6,5,45,528.79360030654,True,508.1112648816666
695,32759,551.1757185420834,2024-12-08 06:00:00,6,6,0,532.4363265053433,True,483.66169592563165
696,32760,551.1752785145186,2024-12-08 06:15:00,6,6,15,586.1774242644798,True,488.53779343722556
697,32761,551.1749646886133,2024-12-08 06:30:00,6,6,30,514.014845605911,True,482.12229640757323
698,32762,551.1748095954649,2024-12-08 06:45:00,6,6,45,550.0028386034821,True,495.38798460362773
699,32763,555.6664825985002,2024-12-08 07:00:00,6,7,0,583.9636292795774,True,521.0213666264362
700,32764,555.6660113474148,2024-12-08 07:15:00,6,7,15,589.6162471241851,True,601.2419852641849
701,32765,555.6656248355079,2024-12-08 07:30:00,6,7,30,645.9143684259358,True,600.9983581620767
702,32766,555.6656585139948,2024-12-08 07:45:00,6,7,45,606.1547923394346,True,567.1806264750164
703,32767,3667.1659099058606,2024-12-08 08:00:00,6,8,0,582.8389426300766,True,567.7064424654716
704,32768,3667.197112717608,2024-12-08 08:15:00,6,8,15,716.0342783205961,True,697.8803486214838
705,32769,3667.232852012793,2024-12-08 08:30:00,6,8,30,569.1709429085461,True,519.0840805803476
706,32770,3667.236268320064,2024-12-08 08:45:00,6,8,45,620.5722816578983,True,622.4424567007576
707,32771,3896.140873862616,2024-12-08 09:00:00,6,9,0,1885.825834214726,True,1613.078726756044
708,32772,5672.964131295784,2024-12-08 09:15:00,6,9,15,1752.3725584133908,True,1576.7628893607791
709,32773,5672.986393399639,2024-12-08 09:30:00,6,9,30,1793.6670087311968,True,1570.425251978855
710,32774,5672.992045097156,2024-12-08 09:45:00,6,9,45,2060.690274348679,True,1587.8556031382614
711,32775,5713.566066048441,2024-12-08 10:00:00,6,10,0,1753.4309813159898,True,1578.79128756966
712,32776,6047.573196647414,2024-12-08 10:15:00,6,10,15,1882.9733958799643,True,1553.468508874503
713,32777,6047.588804257759,2024-12-08 10:30:00,6,10,30,2240.501349311927,True,2092.5707840477494
714,32778,6047.595058185705,2024-12-08 10:45:00,6,10,45,2144.9245887249313,True,2322.113664423278
715,32779,5909.695190491513,2024-12-08 11:00:00,6,11,0,2372.0175895956636,True,2345.348923640258
716,32780,5909.695699097947,2024-12-08 11:15:00,6,11,15,1529.1278860806256,True,2109.0035395382433
717,32781,5909.693340422944,2024-12-08 11:30:00,6,11,30,1118.8863084289903,True,1523.4758349228998
718,32782,5909.690610962347,2024-12-08 11:45:00,6,11,45,1192.3521504940272,True,1512.9032996786048
719,32783,4235.29080953853,2024-12-08 12:00:00,6,12,0,1310.9354343588598,True,1827.5874524820597
720,32784,1486.2409022048898,2024-12-08 12:15:00,6,12,15,1852.9146906506408,True,2164.8800444063763
721,32785,1486.2124361739343,2024-12-08 12:30:00,6,12,30,2034.5809696515632,True,1584.7045710010182
722,32786,1486.2131188594587,2024-12-08 12:45:00,6,12,45,1794.620048300611,True,1579.5768732130646
723,32787,4083.599507475674,2024-12-08 13:00:00,6,13,0,1815.583712013069,True,1735.8934009059
724,32788,4083.622395208507,2024-12-08 13:15:00,6,13,15,2534.5131541213404,True,2447.5777424542266
725,32789,4083.637945657998,2024-12-08 13:30:00,6,13,30,2160.31597895616,True,2392.586985306171
726,32790,4083.642864449352,2024-12-08 13:45:00,6,13,45,2149.855394999015,True,2374.2343630934092
727,32791,5743.113096455567,2024-12-08 14:00:00,6,14,0,2539.2000851394346,True,2438.0625487166453
728,32792,5743.126244204574,2024-12-08 14:15:00,6,14,15,2152.9736930699482,True,2390.2709143246625
729,32793,5743.127571503155,2024-12-08 14:30:00,6,14,30,2148.210775768644,True,2381.991090997987
730,32794,5743.122342797451,2024-12-08 14:45:00,6,14,45,2466.947215491966,True,2396.3305629386236
731,32795,5474.988168358224,2024-12-08 15:00:00,6,15,0,2139.427215320192,True,2375.2100467509313
732,32796,5474.981080173868,2024-12-08 15:15:00,6,15,15,2123.910911659399,True,2348.446255418746
733,32797,5474.975585221666,2024-12-08 15:30:00,6,15,30,2465.601366542011,True,2376.36088643072
734,32798,5474.971472687441,2024-12-08 15:45:00,6,15,45,2143.1672780592057,True,2371.4775618806766
735,32799,5627.511100623661,2024-12-08 16:00:00,6,16,0,2133.3907801803657,True,2355.8465646626787
736,32800,5627.524322550648,2024-12-08 16:15:00,6,16,15,2506.1227944655184,True,2352.7143187107763
737,32801,5627.524380627924,2024-12-08 16:30:00,6,16,30,2130.8080906563846,True,2325.2850159364493
738,32802,5627.521769966835,2024-12-08 16:45:00,6,16,45,2145.511488442987,True,2352.6427348629113
739,32803,2601.473551482298,2024-12-08 17:00:00,6,17,0,2500.508856068142,True,2351.171012704642
740,32804,2510.078747637609,2024-12-08 17:15:00,6,17,15,2120.233420205769,True,2317.4657874450713
741,32805,2510.092904605011,2024-12-08 17:30:00,6,17,30,1955.9984970973696,True,1998.0532010474983
742,32806,2510.1014488935866,2024-12-08 17:45:00,6,17,45,2376.4521800314196,True,2084.45929529583
743,32807,1755.9441094168617,2024-12-08 18:00:00,6,18,0,1770.5712779842902,True,1599.1522417240526
744,32808,1755.9348262393069,2024-12-08 18:15:00,6,18,15,894.251194773816,True,980.5910458997919
745,32809,1755.932056255002,2024-12-08 18:30:00,6,18,30,1225.8737703729898,True,1464.3472925134997
746,32810,1755.9333427169513,2024-12-08 18:45:00,6,18,45,1890.8385783411995,True,2091.410911025924
747,32811,2494.078291064746,2024-12-08 19:00:00,6,19,0,1986.4484365469666,True,1971.7145544097318
748,32812,2494.0778694214887,2024-12-08 19:15:00,6,19,15,2288.340358767989,True,1977.7395453413314
749,32813,2494.082636451966,2024-12-08 19:30:00,6,19,30,2124.1690545700503,True,2293.2571565819317
750,32814,2494.0855902718968,2024-12-08 19:45:00,6,19,45,2201.5620626079367,True,2285.343951070407
751,32815,2477.92650623484,2024-12-08 20:00:00,6,20,0,2126.1394260584484,True,1720.804501600271
752,32816,2577.125319845313,2024-12-08 20:15:00,6,20,15,1755.169536087713,True,1588.2424061352388
753,32817,2577.1061848320905,2024-12-08 20:30:00,6,20,30,1839.6897557604966,True,1594.4377978654468
754,32818,2577.096118505383,2024-12-08 20:45:00,6,20,45,1996.6254252722388,True,1610.5045514513708
755,32819,1682.7790877288649,2024-12-08 21:00:00,6,21,0,1742.331021681889,True,1585.4578328523983
756,32820,1682.75705431313,2024-12-08 21:15:00,6,21,15,1895.669186578492,True,1599.1157447304604
757,32821,1682.7555268807778,2024-12-08 21:30:00,6,21,30,1981.9251961569535,True,1603.257704544282
758,32822,1682.7546454063126,2024-12-08 21:45:00,6,21,45,1741.4428413752573,True,1586.2277493095773
759,32823,1035.314415614968,2024-12-08 22:00:00,6,22,0,1900.90758711968,True,1574.9620187925725
760,32824,684.0322870108209,2024-12-08 22:15:00,6,22,15,1135.5907398425313,True,599.2301057496439
761,32825,684.0344891137354,2024-12-08 22:30:00,6,22,30,600.5905258212146,True,553.8206372309091
762,32826,684.0357437244527,2024-12-08 22:45:00,6,22,45,647.5176511891933,True,561.6984019123454
763,32827,663.1458167582084,2024-12-08 23:00:00,6,23,0,599.1921307750189,True,489.4020531812413
764,32828,635.7384510966151,2024-12-08 23:15:00,6,23,15,507.69762363351845,True,441.3590978737867
765,32829,635.7339589664846,2024-12-08 23:30:00,6,23,30,557.3317290477709,True,433.2878388721266
766,32830,635.733181494674,2024-12-08 23:45:00,6,23,45,521.6245547316678,True,417.2098385709113
767,32831,675.5515643963618,2024-12-08 00:00:00,6,0,0,528.0969923716239,True,460.3272299472408
768,32832,559.3164883028727,2024-12-09 00:15:00,0,0,15,516.2139185747326,True,516.892893829834
769,32833,559.3179975166928,2024-12-09 00:30:00,0,0,30,614.7540801875289,True,525.0785235861781
770,32834,559.3183367919188,2024-12-09 00:45:00,0,0,45,493.8938713843838,True,443.8406146500744
771,32835,479.28894056445057,2024-12-09 01:00:00,0,1,0,503.79991660721987,True,435.58623962050706
772,32836,479.2892381443649,2024-12-09 01:15:00,0,1,15,563.1529652100734,True,436.0204308090205
773,32837,479.2898111443042,2024-12-09 01:30:00,0,1,30,539.6468282249368,True,506.3132142355794
774,32838,479.2904059632688,2024-12-09 01:45:00,0,1,45,602.5048967139276,True,556.4134538851192
775,32839,440.6103010432487,2024-12-09 02:00:00,0,2,0,602.1953484488491,True,544.278945070138
776,32840,440.6103769423132,2024-12-09 02:15:00,0,2,15,540.8090588519831,True,502.11934494666485
777,32841,440.6106892110472,2024-12-09 02:30:00,0,2,30,579.0813872330751,True,450.81037892964105
778,32842,440.6110456356471,2024-12-09 02:45:00,0,2,45,540.7133283857095,True,457.26739966787966
779,32843,438.035134346868,2024-12-09 03:00:00,0,3,0,519.1409356438555,True,463.598882745399
780,32844,438.0354452689096,2024-12-09 03:15:00,0,3,15,615.0699831966668,True,486.21909990266624
781,32845,438.03583401785335,2024-12-09 03:30:00,0,3,30,526.2052695795401,True,463.94665042182174
782,32846,438.0360143833711,2024-12-09 03:45:00,0,3,45,539.0368646071286,True,479.47932207755485
783,32847,437.6010308430142,2024-12-09 04:00:00,0,4,0,616.747677748124,True,491.56647882757625
784,32848,437.60059679826566,2024-12-09 04:15:00,0,4,15,537.6719471649026,True,481.4600106908434
785,32849,437.6003723104096,2024-12-09 04:30:00,0,4,30,559.2606002071977,True,464.99944900171107
786,32850,437.6002703901924,2024-12-09 04:45:00,0,4,45,577.8408253448024,True,466.33297184148773
787,32851,437.4198196007741,2024-12-09 05:00:00,0,5,0,517.4229233627295,True,458.4384355065364
788,32852,437.4192924461198,2024-12-09 05:15:00,0,5,15,552.5219819797028,True,469.45370484419567
789,32853,437.4189569203985,2024-12-09 05:30:00,0,5,30,644.1318497543484,True,642.0993036081059
790,32854,437.41878030811074,2024-12-09 05:45:00,0,5,45,613.2089680415261,True,652.4761989910594
791,32855,437.4186874179972,2024-12-09 06:00:00,0,6,0,619.5310405667897,True,561.4044324668401
792,32856,437.418074324621,2024-12-09 06:15:00,0,6,15,548.8372697867381,True,512.3509091959492
793,32857,437.4176368172151,2024-12-09 06:30:00,0,6,30,516.6261304897255,True,481.85928609759
794,32858,437.41738678690615,2024-12-09 06:45:00,0,6,45,586.888984694406,True,479.7245573182314
795,32859,435.7567407984918,2024-12-09 07:00:00,0,7,0,524.3277359822133,True,477.2010674849813
796,32860,435.7560681675261,2024-12-09 07:15:00,0,7,15,533.5011230167536,True,500.12602428997064
797,32861,435.7557539858556,2024-12-09 07:30:00,0,7,30,609.1226080551085,True,500.93109355224755
798,32862,435.755752156738,2024-12-09 07:45:00,0,7,45,536.9578963069912,True,503.77989779483494
799,32863,2479.2405250166594,2024-12-09 08:00:00,0,8,0,561.8988402414434,True,528.9126647303389
800,32864,2479.256988182762,2024-12-09 08:15:00,0,8,15,615.9513307558653,True,518.7385206030204
801,32865,2479.281676765629,2024-12-09 08:30:00,0,8,30,544.5488349413306,True,501.1592206382242
802,32866,2479.2879180126874,2024-12-09 08:45:00,0,8,45,643.4962737166209,True,600.0801119151561
803,32867,2551.533333743464,2024-12-09 09:00:00,0,9,0,1721.9412670097236,True,1664.579654591045
804,32868,2551.5460415207854,2024-12-09 09:15:00,0,9,15,2101.758802064609,True,2269.377537383453
805,32869,2551.534964284401,2024-12-09 09:30:00,0,9,30,2385.4143694461113,True,2376.006861136085
806,32870,2551.518233532559,2024-12-09 09:45:00,0,9,45,2209.434037115341,True,2245.5566634594534
807,32871,1276.2850683833155,2024-12-09 10:00:00,0,10,0,1768.1252349731476,True,1638.727272311727
808,32872,1276.2800446002427,2024-12-09 10:15:00,0,10,15,2058.960542962799,True,1648.222097609358
809,32873,1276.278032069901,2024-12-09 10:30:00,0,10,30,1812.5667776711136,True,1611.7358327158888
810,32874,1276.2777813317869,2024-12-09 10:45:00,0,10,45,1770.5828908045664,True,1640.326353828316
811,32875,967.8426403486508,2024-12-09 11:00:00,0,11,0,2123.329476476432,True,1661.6067683350846
812,32876,967.843935393669,2024-12-09 11:15:00,0,11,15,1173.0486165381158,True,1572.6363605795223
813,32877,967.844126502924,2024-12-09 11:30:00,0,11,30,1122.6055357024943,True,1547.5633027349556
814,32878,967.8438268722372,2024-12-09 11:45:00,0,11,45,1228.0909268173202,True,1560.6776308380681
815,32879,1042.6298456115658,2024-12-09 12:00:00,0,12,0,1109.1676024998899,True,1540.3347987161708
816,32880,1042.6203868443156,2024-12-09 12:15:00,0,12,15,1514.9091920590786,True,1546.361344655277
817,32881,1042.6210499050103,2024-12-09 12:30:00,0,12,30,2069.6232147650767,True,1583.0302166027943
818,32882,1042.6226338518793,2024-12-09 12:45:00,0,12,45,1767.9021406972788,True,1658.341826315867
819,32883,1414.653536627784,2024-12-09 13:00:00,0,13,0,2068.5596005210673,True,2236.943552173073
820,32884,1414.6554449543055,2024-12-09 13:15:00,0,13,15,2457.3022458334294,True,2306.173559515501
821,32885,1414.6564702715425,2024-12-09 13:30:00,0,13,30,2042.1008667734657,True,2176.186356375622
822,32886,1414.6566051829304,2024-12-09 13:45:00,0,13,45,1863.0263180107613,True,1808.6395783971288
823,32887,1326.7942708296057,2024-12-09 14:00:00,0,14,0,2484.681139165853,True,2351.019320589607
824,32888,1326.7976149239864,2024-12-09 14:15:00,0,14,15,1789.8779383532328,True,1700.9931401789254
825,32889,1326.7974173494902,2024-12-09 14:30:00,0,14,30,1815.5558072995827,True,1591.3398158285333
826,32890,1326.7956431743976,2024-12-09 14:45:00,0,14,45,2029.1949962177946,True,1612.5947829358727
827,32891,1363.1910514496178,2024-12-09 15:00:00,0,15,0,1734.3107219441747,True,1591.8295237985894
828,32892,1363.189870292312,2024-12-09 15:15:00,0,15,15,1876.083762044013,True,1597.5384901681555
829,32893,1363.1887468788684,2024-12-09 15:30:00,0,15,30,1990.9273008290993,True,1613.7473606151407
830,32894,1363.1878158766688,2024-12-09 15:45:00,0,15,45,1749.0196740867154,True,1609.9561459019658
831,32895,1324.8370904858211,2024-12-09 16:00:00,0,16,0,1963.7282459480168,True,1653.5205490791266
832,32896,1324.8411703231732,2024-12-09 16:15:00,0,16,15,2290.930313453031,True,2246.4819559803727
833,32897,1324.842080826963,2024-12-09 16:30:00,0,16,30,2171.3792345208103,True,2417.2361921610395
834,32898,1324.8420174895773,2024-12-09 16:45:00,0,16,45,2423.5895459536805,True,2412.5632977717746
835,32899,1213.0861472160475,2024-12-09 17:00:00,0,17,0,2200.104763223573,True,2232.6811852293476
836,32900,1213.0846666422592,2024-12-09 17:15:00,0,17,15,1766.3661332440572,True,1629.1551262316286
837,32901,1213.0850231227384,2024-12-09 17:30:00,0,17,30,2135.02819182054,True,1674.9824012370118
838,32902,1213.0861051090912,2024-12-09 17:45:00,0,17,45,1804.002110003366,True,1657.831811933457
839,32903,775.3169522611065,2024-12-09 18:00:00,0,18,0,1703.7418048083596,True,1470.1470407733352
840,32904,775.3166694072647,2024-12-09 18:15:00,0,18,15,1181.2142995061754,True,1268.540332598874
841,32905,775.3176216864599,2024-12-09 18:30:00,0,18,30,940.9506711613647,True,1148.1512254957026
842,32906,775.3190093421949,2024-12-09 18:45:00,0,18,45,1735.45122845327,True,1638.6252551127711
843,32907,1304.3633742443865,2024-12-09 19:00:00,0,19,0,2080.545901293398,True,1664.6812816192662
844,32908,1304.3649084604924,2024-12-09 19:15:00,0,19,15,1792.2547382292419,True,1636.7955586159508
845,32909,1304.366665312985,2024-12-09 19:30:00,0,19,30,1975.0278516281853,True,1648.460917933024
846,32910,1304.3676159232502,2024-12-09 19:45:00,0,19,45,1990.015123883087,True,1661.1904757602895
847,32911,1339.3159074480504,2024-12-09 20:00:00,0,20,0,1872.645633818618,True,1793.7974949596485
848,32912,1339.3166783819763,2024-12-09 20:15:00,0,20,15,2481.911294699892,True,2435.523338117208
849,32913,1339.316840135944,2024-12-09 20:30:00,0,20,30,2320.176442928127,True,2428.1062151180704
850,32914,1339.3166609830082,2024-12-09 20:45:00,0,20,45,2163.6449131625295,True,2343.0878435357945
851,32915,1237.125991119144,2024-12-09 21:00:00,0,21,0,2409.527598705903,True,2123.2593489046494
852,32916,1237.120828881932,2024-12-09 21:15:00,0,21,15,1815.5322955654183,True,1645.1143618529625
853,32917,1237.1198036634153,2024-12-09 21:30:00,0,21,30,1798.4878209663748,True,1645.7452452164396
854,32918,1237.120786016879,2024-12-09 21:45:00,0,21,45,2234.484273728238,True,1694.6043118907887
855,32919,657.696418386748,2024-12-09 22:00:00,0,22,0,1915.8433172541768,True,1862.1486546241144
856,32920,657.6897893295194,2024-12-09 22:15:00,0,22,15,939.768478074737,True,562.2004202918009
857,32921,657.6893669970835,2024-12-09 22:30:00,0,22,30,546.6965334303648,True,439.0297289778534
858,32922,657.6892104659731,2024-12-09 22:45:00,0,22,45,479.86158122231285,True,411.5890949770507
859,32923,576.9340037401274,2024-12-09 23:00:00,0,23,0,526.0054213165131,True,447.46058391318036
860,32924,576.9314721632257,2024-12-09 23:15:00,0,23,15,514.3854985561782,True,449.96421847099276
861,32925,576.9297887268916,2024-12-09 23:30:00,0,23,30,477.6989010147597,True,437.68954847671966
862,32926,576.9285953608781,2024-12-09 23:45:00,0,23,45,542.3359080984269,True,450.8679168169969
863,32927,559.311434184761,2024-12-09 00:00:00,0,0,0,514.7447126185989,True,456.0942994496997
864,32928,845.0500265150488,2024-12-10 00:15:00,1,0,15,514.355123161748,True,499.854732314
865,32929,845.0535046807647,2024-12-10 00:30:00,1,0,30,640.8916315740007,True,573.7538749597821
866,32930,845.0560773364425,2024-12-10 00:45:00,1,0,45,564.6031374452075,True,545.2831310689626
867,32931,690.3610535999755,2024-12-10 01:00:00,1,1,0,560.326228121253,True,537.6211191313879
868,32932,690.3594819521527,2024-12-10 01:15:00,1,1,15,602.1037107487848,True,487.92187506585833
869,32933,690.3586377380411,2024-12-10 01:30:00,1,1,30,529.3853767018838,True,489.3108227375595
870,32934,690.3589500868688,2024-12-10 01:45:00,1,1,45,568.95104411101,True,517.2664375132618
871,32935,591.8712244376538,2024-12-10 02:00:00,1,2,0,664.0431864629008,True,605.0272486814911
872,32936,591.8717998106031,2024-12-10 02:15:00,1,2,15,551.5152845498278,True,529.2893235339723
873,32937,591.8725297439842,2024-12-10 02:30:00,1,2,30,583.7272354480228,True,502.76110682294234
874,32938,591.8732170674948,2024-12-10 02:45:00,1,2,45,586.6206575070726,True,503.0321160516136
875,32939,588.8862847157131,2024-12-10 03:00:00,1,3,0,541.5700425668655,True,498.14884988635737
876,32940,588.8859703757178,2024-12-10 03:15:00,1,3,15,601.7531272297681,True,512.0756777090423
877,32941,588.8859497115325,2024-12-10 03:30:00,1,3,30,573.1594540677246,True,512.494648819903
878,32942,588.8860070754151,2024-12-10 03:45:00,1,3,45,563.2536317009252,True,559.9740338879838
879,32943,586.9956295154536,2024-12-10 04:00:00,1,4,0,633.3636310897971,True,554.1512759416391
880,32944,586.9951081834281,2024-12-10 04:15:00,1,4,15,550.9784282352481,True,539.1045713013573
881,32945,586.9948547239894,2024-12-10 04:30:00,1,4,30,543.0441530827462,True,518.5021317365836
882,32946,586.9947583805317,2024-12-10 04:45:00,1,4,45,602.8822311100013,True,487.87756861668765
883,32947,583.2880725008666,2024-12-10 05:00:00,1,5,0,521.3741460461248,True,485.6464466677882
884,32948,583.2875120458424,2024-12-10 05:15:00,1,5,15,538.4173356024286,True,473.5353768689162
885,32949,583.2871779934734,2024-12-10 05:30:00,1,5,30,561.3061131782235,True,478.7760067262329
886,32950,583.2870546118587,2024-12-10 05:45:00,1,5,45,512.1757011287913,True,468.11111916697604
887,32951,583.8779750180325,2024-12-10 06:00:00,1,6,0,587.7717692015142,True,537.9878944090059
888,32952,583.8774744600884,2024-12-10 06:15:00,1,6,15,586.4095510752388,True,559.8976646215277
889,32953,583.8771285929612,2024-12-10 06:30:00,1,6,30,509.03722020987345,True,479.0876777885765
890,32954,583.8770103410712,2024-12-10 06:45:00,1,6,45,565.7262608223434,True,479.1900150455168
891,32955,588.5722260901011,2024-12-10 07:00:00,1,7,0,524.6738445059148,True,489.0707682516982
892,32956,588.5718137284048,2024-12-10 07:15:00,1,7,15,554.0741146352484,True,520.6965042694601
893,32957,588.571462688712,2024-12-10 07:30:00,1,7,30,733.9375795039455,True,575.280602805354
894,32958,588.5713423674233,2024-12-10 07:45:00,1,7,45,810.1721331432991,True,711.9236908058774
895,32959,5045.669432387755,2024-12-10 08:00:00,1,8,0,5045.669432387755,False,5045.669432387755
896,32960,5045.729461752877,2024-12-10 08:15:00,1,8,15,5045.729461752877,False,5045.729461752877
897,32961,5045.768386454389,2024-12-10 08:30:00,1,8,30,5045.768386454389,False,5045.768386454389
898,32962,5045.77991388838,2024-12-10 08:45:00,1,8,45,5045.77991388838,False,5045.77991388838
899,32963,6636.870573262391,2024-12-10 09:00:00,1,9,0,6636.870573262391,False,6636.870573262391
900,32964,7409.333396191196,2024-12-10 09:15:00,1,9,15,7409.333396191196,False,7409.333396191196
901,32965,7409.347759018139,2024-12-10 09:30:00,1,9,30,7409.347759018139,False,7409.347759018139
902,32966,7409.348643759684,2024-12-10 09:45:00,1,9,45,7409.348643759684,False,7409.348643759684
903,32967,7109.778715116081,2024-12-10 10:00:00,1,10,0,7109.778715116081,False,7109.778715116081
904,32968,6896.095504525254,2024-12-10 10:15:00,1,10,15,6896.095504525254,False,6896.095504525254
905,32969,6896.11256750221,2024-12-10 10:30:00,1,10,30,6896.11256750221,False,6896.11256750221
906,32970,6896.116243469665,2024-12-10 10:45:00,1,10,45,6896.116243469665,False,6896.116243469665
907,32971,7251.416202921524,2024-12-10 11:00:00,1,11,0,7251.416202921524,False,7251.416202921524
908,32972,7251.415209133282,2024-12-10 11:15:00,1,11,15,7251.415209133282,False,7251.415209133282
909,32973,7251.411056447878,2024-12-10 11:30:00,1,11,30,7251.411056447878,False,7251.411056447878
910,32974,7251.406611356988,2024-12-10 11:45:00,1,11,45,7251.406611356988,False,7251.406611356988
911,32975,6524.477600038845,2024-12-10 12:00:00,1,12,0,6524.477600038845,False,6524.477600038845
912,32976,1934.8605847287452,2024-12-10 12:15:00,1,12,15,1934.8605847287452,False,1934.8605847287452
913,32977,1934.82787578213,2024-12-10 12:30:00,1,12,30,1934.82787578213,False,1934.82787578213
914,32978,1934.8316919918636,2024-12-10 12:45:00,1,12,45,1934.8316919918636,False,1934.8316919918636
915,32979,5490.095378645803,2024-12-10 13:00:00,1,13,0,5490.095378645803,False,5490.095378645803
916,32980,5490.123306774642,2024-12-10 13:15:00,1,13,15,5490.123306774642,False,5490.123306774642
917,32981,5490.144731775965,2024-12-10 13:30:00,1,13,30,5490.144731775965,False,5490.144731775965
918,32982,5490.1521797488585,2024-12-10 13:45:00,1,13,45,5490.1521797488585,False,5490.1521797488585
919,32983,7080.6707634510585,2024-12-10 14:00:00,1,14,0,7080.6707634510585,False,7080.6707634510585
920,32984,7080.68800139745,2024-12-10 14:15:00,1,14,15,7080.68800139745,False,7080.68800139745
921,32985,7080.6916846664735,2024-12-10 14:30:00,1,14,30,7080.6916846664735,False,7080.6916846664735
922,32986,7080.687216866214,2024-12-10 14:45:00,1,14,45,7080.687216866214,False,7080.687216866214
923,32987,6988.483285717999,2024-12-10 15:00:00,1,15,0,6988.483285717999,False,6988.483285717999
924,32988,6988.475686870848,2024-12-10 15:15:00,1,15,15,6988.475686870848,False,6988.475686870848
925,32989,6988.4704460505,2024-12-10 15:30:00,1,15,30,6988.4704460505,False,6988.4704460505
926,32990,6988.4669734093895,2024-12-10 15:45:00,1,15,45,6988.4669734093895,False,6988.4669734093895
927,32991,7115.415560283109,2024-12-10 16:00:00,1,16,0,7115.415560283109,False,7115.415560283109
928,32992,7115.43462918733,2024-12-10 16:15:00,1,16,15,7115.43462918733,False,7115.43462918733
929,32993,7115.436014831408,2024-12-10 16:30:00,1,16,30,7115.436014831408,False,7115.436014831408
930,32994,7115.432465300306,2024-12-10 16:45:00,1,16,45,7115.432465300306,False,7115.432465300306
931,32995,6050.227872572317,2024-12-10 17:00:00,1,17,0,6050.227872572317,False,6050.227872572317
932,32996,6310.571507064698,2024-12-10 17:15:00,1,17,15,6310.571507064698,False,6310.571507064698
933,32997,6310.587906843124,2024-12-10 17:30:00,1,17,30,6310.587906843124,False,6310.587906843124
934,32998,6310.598943239151,2024-12-10 17:45:00,1,17,45,6310.598943239151,False,6310.598943239151
935,32999,5529.461684508884,2024-12-10 18:00:00,1,18,0,5529.461684508884,False,5529.461684508884
936,33000,5529.450569285715,2024-12-10 18:15:00,1,18,15,5529.450569285715,False,5529.450569285715
937,33001,5529.446739731991,2024-12-10 18:30:00,1,18,30,5529.446739731991,False,5529.446739731991
938,33002,5529.447142391169,2024-12-10 18:45:00,1,18,45,5529.447142391169,False,5529.447142391169
939,33003,6804.200981872367,2024-12-10 19:00:00,1,19,0,6804.200981872367,False,6804.200981872367
940,33004,6804.201458873438,2024-12-10 19:15:00,1,19,15,6804.201458873438,False,6804.201458873438
941,33005,6804.208146827506,2024-12-10 19:30:00,1,19,30,6804.208146827506,False,6804.208146827506
942,33006,6804.2128016820425,2024-12-10 19:45:00,1,19,45,6804.2128016820425,False,6804.2128016820425
943,33007,6649.250487632336,2024-12-10 20:00:00,1,20,0,6649.250487632336,False,6649.250487632336
944,33008,6149.841639403441,2024-12-10 20:15:00,1,20,15,6149.841639403441,False,6149.841639403441
945,33009,6149.82125348244,2024-12-10 20:30:00,1,20,30,6149.82125348244,False,6149.82125348244
946,33010,6149.812380481699,2024-12-10 20:45:00,1,20,45,6149.812380481699,False,6149.812380481699
947,33011,2482.584712984203,2024-12-10 21:00:00,1,21,0,2482.584712984203,False,2482.584712984203
948,33012,2482.557067537843,2024-12-10 21:15:00,1,21,15,2482.557067537843,False,2482.557067537843
949,33013,2482.546614276408,2024-12-10 21:30:00,1,21,30,2482.546614276408,False,2482.546614276408
950,33014,2482.5426585620035,2024-12-10 21:45:00,1,21,45,2482.5426585620035,False,2482.5426585620035
951,33015,1536.0202440041985,2024-12-10 22:00:00,1,22,0,2634.9807441194534,True,2322.7227857885205
952,33016,1511.087148265584,2024-12-10 22:15:00,1,22,15,1411.3378979709107,True,861.5198887837277
